AÑO;MES;ID PASO;PASO;ID PAÍS;PAÍS;SALIDAS
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);28
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);107
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);36
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);68
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);139
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);58
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);4
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);54
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);180
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);48
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);71
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);84
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);54
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);112
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);66
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);97
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);90
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);88
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);124
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);61
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);109
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);87
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);115
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);125
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);77
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);114
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);73
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);107
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);63
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);124
2016;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);113
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);13
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);46
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);73
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);88
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);99
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);104
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);120
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);164
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);96
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);89
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);90
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);104
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);78
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);110
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);134
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);99
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);103
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);109
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);127
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);132
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);157
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);85
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);132
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);118
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);92
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);147
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);179
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);125
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);211
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);200
2016;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);149
2016;1;120200;Paso Apacheta de Irpa o Cancosa;1302;Bolivia (Estado Plurinacional de);9
2016;1;130002;Caleta Patillos;9800;Otros países del Mundo;24
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;68
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;35
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;56
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;84
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;51
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;102
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;99
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;67
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;90
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;72
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;80
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;77
2016;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;82
2016;1;220100;Paso Jama;1301;Argentina;35
2016;1;220100;Paso Jama;1301;Argentina;78
2016;1;220100;Paso Jama;1301;Argentina;107
2016;1;220100;Paso Jama;1301;Argentina;51
2016;1;220100;Paso Jama;1301;Argentina;110
2016;1;220100;Paso Jama;1301;Argentina;81
2016;1;220100;Paso Jama;1301;Argentina;100
2016;1;220100;Paso Jama;1301;Argentina;85
2016;1;220100;Paso Jama;1301;Argentina;56
2016;1;220100;Paso Jama;1301;Argentina;89
2016;1;220100;Paso Jama;1301;Argentina;55
2016;1;220100;Paso Jama;1301;Argentina;65
2016;1;220100;Paso Jama;1301;Argentina;152
2016;1;220100;Paso Jama;1301;Argentina;50
2016;1;220100;Paso Jama;1301;Argentina;60
2016;1;220100;Paso Jama;1301;Argentina;117
2016;1;220100;Paso Jama;1301;Argentina;141
2016;1;220100;Paso Jama;1301;Argentina;80
2016;1;220100;Paso Jama;1301;Argentina;89
2016;1;220100;Paso Jama;1301;Argentina;70
2016;1;220100;Paso Jama;1301;Argentina;102
2016;1;220100;Paso Jama;1301;Argentina;68
2016;1;220100;Paso Jama;1301;Argentina;78
2016;1;220100;Paso Jama;1301;Argentina;115
2016;1;220100;Paso Jama;1301;Argentina;44
2016;1;220100;Paso Jama;1301;Argentina;81
2016;1;220100;Paso Jama;1301;Argentina;118
2016;1;220100;Paso Jama;1301;Argentina;102
2016;1;220100;Paso Jama;1301;Argentina;60
2016;1;220100;Paso Jama;1301;Argentina;84
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;3
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;14
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;16
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;9
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;9
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;14
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;19
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;21
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;21
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;37
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;38
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;11
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;19
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;27
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;22
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;31
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;25
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;69
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;42
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;31
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;32
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;52
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;24
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;40
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;33
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;45
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;24
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;28
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;33
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;14
2016;1;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;72
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);21
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);32
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);38
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);31
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);40
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);79
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);79
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);42
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);56
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);29
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);44
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);56
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);61
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);37
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);70
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);61
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);62
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);52
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);69
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);33
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);98
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);51
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);45
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);65
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);121
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);118
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);72
2016;1;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);160
2016;1;220400;Paso Sico;1301;Argentina;4
2016;1;220400;Paso Sico;1301;Argentina;3
2016;1;220400;Paso Sico;1301;Argentina;2
2016;1;220400;Paso Sico;1301;Argentina;2
2016;1;220400;Paso Sico;1301;Argentina;1
2016;1;220400;Paso Sico;1301;Argentina;4
2016;1;220400;Paso Sico;1301;Argentina;4
2016;1;220400;Paso Sico;1301;Argentina;3
2016;1;220400;Paso Sico;1301;Argentina;5
2016;1;220400;Paso Sico;1301;Argentina;4
2016;1;220400;Paso Sico;1301;Argentina;3
2016;1;220400;Paso Sico;1301;Argentina;16
2016;1;220400;Paso Sico;1301;Argentina;7
2016;1;220400;Paso Sico;1301;Argentina;19
2016;1;230001;Puerto de Antofagasta;9800;Otros países del Mundo;23
2016;1;230002;Puerto Angamos;9800;Otros países del Mundo;22
2016;1;230002;Puerto Angamos;9800;Otros países del Mundo;1
2016;1;230004;Puerto Mejillones;9800;Otros países del Mundo;22
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;9
2016;1;320100;Paso San Francisco;1301;Argentina;2
2016;1;320100;Paso San Francisco;1301;Argentina;8
2016;1;320100;Paso San Francisco;1301;Argentina;8
2016;1;320100;Paso San Francisco;1301;Argentina;11
2016;1;320100;Paso San Francisco;1301;Argentina;9
2016;1;320100;Paso San Francisco;1301;Argentina;4
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;1
2016;1;320100;Paso San Francisco;1301;Argentina;7
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;1
2016;1;320100;Paso San Francisco;1301;Argentina;2
2016;1;320100;Paso San Francisco;1301;Argentina;3
2016;1;320100;Paso San Francisco;1301;Argentina;7
2016;1;320100;Paso San Francisco;1301;Argentina;8
2016;1;320100;Paso San Francisco;1301;Argentina;2
2016;1;320100;Paso San Francisco;1301;Argentina;8
2016;1;320100;Paso San Francisco;1301;Argentina;5
2016;1;320100;Paso San Francisco;1301;Argentina;10
2016;1;320100;Paso San Francisco;1301;Argentina;1
2016;1;320200;Paso Pircas Negras;1301;Argentina;9
2016;1;320200;Paso Pircas Negras;1301;Argentina;27
2016;1;320200;Paso Pircas Negras;1301;Argentina;1
2016;1;320200;Paso Pircas Negras;1301;Argentina;7
2016;1;320200;Paso Pircas Negras;1301;Argentina;5
2016;1;320200;Paso Pircas Negras;1301;Argentina;2
2016;1;320200;Paso Pircas Negras;1301;Argentina;4
2016;1;320200;Paso Pircas Negras;1301;Argentina;4
2016;1;420100;Paso Agua Negra;1301;Argentina;7
2016;1;420100;Paso Agua Negra;1301;Argentina;27
2016;1;420100;Paso Agua Negra;1301;Argentina;4
2016;1;420100;Paso Agua Negra;1301;Argentina;23
2016;1;420100;Paso Agua Negra;1301;Argentina;27
2016;1;420100;Paso Agua Negra;1301;Argentina;14
2016;1;420100;Paso Agua Negra;1301;Argentina;39
2016;1;420100;Paso Agua Negra;1301;Argentina;12
2016;1;420100;Paso Agua Negra;1301;Argentina;29
2016;1;420100;Paso Agua Negra;1301;Argentina;22
2016;1;420100;Paso Agua Negra;1301;Argentina;11
2016;1;420100;Paso Agua Negra;1301;Argentina;17
2016;1;420100;Paso Agua Negra;1301;Argentina;22
2016;1;420100;Paso Agua Negra;1301;Argentina;30
2016;1;420100;Paso Agua Negra;1301;Argentina;13
2016;1;420100;Paso Agua Negra;1301;Argentina;25
2016;1;420100;Paso Agua Negra;1301;Argentina;20
2016;1;420100;Paso Agua Negra;1301;Argentina;28
2016;1;420100;Paso Agua Negra;1301;Argentina;25
2016;1;420100;Paso Agua Negra;1301;Argentina;19
2016;1;420100;Paso Agua Negra;1301;Argentina;10
2016;1;420100;Paso Agua Negra;1301;Argentina;31
2016;1;420100;Paso Agua Negra;1301;Argentina;9
2016;1;420100;Paso Agua Negra;1301;Argentina;46
2016;1;420100;Paso Agua Negra;1301;Argentina;59
2016;1;420100;Paso Agua Negra;1301;Argentina;39
2016;1;420100;Paso Agua Negra;1301;Argentina;26
2016;1;420100;Paso Agua Negra;1301;Argentina;34
2016;1;420100;Paso Agua Negra;1301;Argentina;50
2016;1;420100;Paso Agua Negra;1301;Argentina;35
2016;1;420100;Paso Agua Negra;1301;Argentina;12
2016;1;510100;Aeropuerto Mataveri;1301;Argentina;28
2016;1;510100;Aeropuerto Mataveri;1301;Argentina;32
2016;1;510100;Aeropuerto Mataveri;1301;Argentina;50
2016;1;510100;Aeropuerto Mataveri;1301;Argentina;57
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;456
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;922
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;814
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1129
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1017
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;942
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1020
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1375
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1219
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;630
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1006
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1028
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;795
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;648
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;743
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1688
2016;1;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;642
