AÑO;MES;ID PASO;PASO;ID PAÍS;PAÍS;SALIDAS
2013;2;1420100;Paso Huahum;1301;Argentina;272
2013;2;1420100;Paso Huahum;1301;Argentina;272
2013;2;1420100;Paso Huahum;1301;Argentina;234
2013;2;1420100;Paso Huahum;1301;Argentina;195
2013;2;1420100;Paso Huahum;1301;Argentina;202
2013;2;1420100;Paso Huahum;1301;Argentina;218
2013;2;1420100;Paso Huahum;1301;Argentina;220
2013;2;1420100;Paso Huahum;1301;Argentina;218
2013;2;1420100;Paso Huahum;1301;Argentina;196
2013;2;1420100;Paso Huahum;1301;Argentina;256
2013;2;1420100;Paso Huahum;1301;Argentina;207
2013;2;1420100;Paso Huahum;1301;Argentina;175
2013;2;1420100;Paso Huahum;1301;Argentina;240
2013;2;1420100;Paso Huahum;1301;Argentina;310
2013;2;1420100;Paso Huahum;1301;Argentina;226
2013;2;1420100;Paso Huahum;1301;Argentina;217
2013;2;1420100;Paso Huahum;1301;Argentina;185
2013;2;1420100;Paso Huahum;1301;Argentina;211
2013;2;1420100;Paso Huahum;1301;Argentina;138
2013;2;1420100;Paso Huahum;1301;Argentina;129
2013;2;1420100;Paso Huahum;1301;Argentina;109
2013;2;1420100;Paso Huahum;1301;Argentina;124
2013;2;1420100;Paso Huahum;1301;Argentina;129
2013;2;1420100;Paso Huahum;1301;Argentina;77
2013;2;1420200;Paso Carirriñe;1301;Argentina;273
2013;2;1430002;Puerto Valdivia;1301;Argentina;1
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;57
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;44
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;110
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;76
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;41
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;76
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;114
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;66
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;92
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;98
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;38
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;21
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;55
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;112
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;34
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;43
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;99
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;40
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;49
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;22
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;81
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;22
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;22
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;51
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;9
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;13
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;16
2013;2;1510100;Aeropuerto Chacalluta;1312;Perú;62
2013;2;1520100;Paso Concordia;1312;Perú;6644
2013;2;1520100;Paso Concordia;1312;Perú;8398
2013;2;1520100;Paso Concordia;1312;Perú;2602
2013;2;1520100;Paso Concordia;1312;Perú;7126
2013;2;1520100;Paso Concordia;1312;Perú;6880
2013;2;1520100;Paso Concordia;1312;Perú;6203
2013;2;1520100;Paso Concordia;1312;Perú;6727
2013;2;1520100;Paso Concordia;1312;Perú;6860
2013;2;1520100;Paso Concordia;1312;Perú;7844
2013;2;1520100;Paso Concordia;1312;Perú;2929
2013;2;1520100;Paso Concordia;1312;Perú;7226
2013;2;1520100;Paso Concordia;1312;Perú;5614
2013;2;1520100;Paso Concordia;1312;Perú;5329
2013;2;1520100;Paso Concordia;1312;Perú;6208
2013;2;1520100;Paso Concordia;1312;Perú;7025
2013;2;1520100;Paso Concordia;1312;Perú;7970
2013;2;1520100;Paso Concordia;1312;Perú;2899
2013;2;1520100;Paso Concordia;1312;Perú;7084
2013;2;1520100;Paso Concordia;1312;Perú;6883
2013;2;1520100;Paso Concordia;1312;Perú;5807
2013;2;1520100;Paso Concordia;1312;Perú;6529
2013;2;1520100;Paso Concordia;1312;Perú;6989
2013;2;1520100;Paso Concordia;1312;Perú;8028
2013;2;1520100;Paso Concordia;1312;Perú;2013
2013;2;1520100;Paso Concordia;1312;Perú;5533
2013;2;1520100;Paso Concordia;1312;Perú;5056
2013;2;1520100;Paso Concordia;1312;Perú;4609
2013;2;1520100;Paso Concordia;1312;Perú;5303
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);121
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);265
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);180
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);167
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);288
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);310
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);398
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);536
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);284
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);189
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);222
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);269
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);183
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);281
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);252
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);229
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);194
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);128
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);167
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);125
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);115
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);120
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);104
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);94
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);55
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);107
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);66
2013;2;1520200;Paso Chungará-Tambo Quemado;1302;Bolivia (Estado Plurinacional de);73
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;6
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;1
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;7
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;2
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;4
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;2
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;3
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;11
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;2
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;1
2013;2;1520400;Paso Visviri (Ferroviario y carretero);1312;Perú;2
2013;2;1530001;Puerto de Arica;9800;Otros países del Mundo;2
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);67
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);50
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);74
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);62
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);33
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);113
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);51
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);95
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);27
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);77
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);41
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);27
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);61
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);41
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);80
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);51
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);71
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);33
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);24
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);99
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);37
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);63
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);30
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);73
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);40
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);16
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);73
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);49
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);86
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);51
2013;3;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);62
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);33
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);47
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);54
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);41
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);43
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);67
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);46
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);34
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);37
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);38
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);128
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);38
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);25
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);28
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);16
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);27
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);40
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);34
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);32
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);32
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);23
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);27
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);30
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);33
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);20
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);32
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);26
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);53
2013;3;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);27
2013;3;120200;Paso Apacheta de Irpa o Cancosa;1302;Bolivia (Estado Plurinacional de);11
2013;3;130002;Caleta Patillos;9800;Otros países del Mundo;25
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;28
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;32
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;42
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;28
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;29
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;32
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;25
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;52
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;53
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;22
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;31
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;75
2013;3;210100;Aeropuerto Andrés Sabella;1301;Argentina;16
2013;3;220100;Paso Jama;1301;Argentina;73
2013;3;220100;Paso Jama;1301;Argentina;47
2013;3;220100;Paso Jama;1301;Argentina;47
2013;3;220100;Paso Jama;1301;Argentina;14
2013;3;220100;Paso Jama;1301;Argentina;33
2013;3;220100;Paso Jama;1301;Argentina;38
2013;3;220100;Paso Jama;1301;Argentina;27
2013;3;220100;Paso Jama;1301;Argentina;30
2013;3;220100;Paso Jama;1301;Argentina;37
2013;3;220100;Paso Jama;1301;Argentina;28
2013;3;220100;Paso Jama;1301;Argentina;35
2013;3;220100;Paso Jama;1301;Argentina;36
2013;3;220100;Paso Jama;1301;Argentina;19
2013;3;220100;Paso Jama;1301;Argentina;26
2013;3;220100;Paso Jama;1301;Argentina;19
2013;3;220100;Paso Jama;1301;Argentina;36
2013;3;220100;Paso Jama;1301;Argentina;19
2013;3;220100;Paso Jama;1301;Argentina;25
2013;3;220100;Paso Jama;1301;Argentina;11
2013;3;220100;Paso Jama;1301;Argentina;26
2013;3;220100;Paso Jama;1301;Argentina;29
2013;3;220100;Paso Jama;1301;Argentina;37
2013;3;220100;Paso Jama;1301;Argentina;26
2013;3;220100;Paso Jama;1301;Argentina;41
2013;3;220100;Paso Jama;1301;Argentina;12
2013;3;220100;Paso Jama;1301;Argentina;22
2013;3;220100;Paso Jama;1301;Argentina;36
2013;3;220100;Paso Jama;1301;Argentina;65
2013;3;220100;Paso Jama;1301;Argentina;14
2013;3;220100;Paso Jama;1301;Argentina;15
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;1
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;8
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;8
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;15
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;13
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;7
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;14
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;17
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;15
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;9
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;7
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;11
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;3
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;11
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;15
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;9
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;8
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;19
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;18
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;29
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;10
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;3
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;2
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;7
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;8
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;26
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;6
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;93
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;11
2013;3;220200;Paso Portezuelo del Cajón (Hito Cajón);1301;Argentina;2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);3
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);1
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);3
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);19
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);11
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);19
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);32
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);10
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);24
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);32
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);33
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);9
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);8
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);14
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);3
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);31
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);6
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);6
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);8
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);22
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);10
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);2
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);5
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);3
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);3
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);1
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);4
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);12
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);7
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);8
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);27
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);24
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);5
2013;3;220300;Paso Salar de Ollagüe (Ferroviario y carretero);1302;Bolivia (Estado Plurinacional de);18
2013;3;230002;Puerto Angamos;9800;Otros países del Mundo;24
2013;3;230004;Puerto Mejillones;9800;Otros países del Mundo;24
2013;3;230004;Puerto Mejillones;9800;Otros países del Mundo;24
2013;3;320100;Paso San Francisco;1301;Argentina;2
2013;3;320100;Paso San Francisco;1301;Argentina;21
2013;3;320100;Paso San Francisco;1301;Argentina;1
2013;3;320100;Paso San Francisco;1301;Argentina;2
2013;3;320100;Paso San Francisco;1301;Argentina;2
2013;3;320100;Paso San Francisco;1301;Argentina;6
2013;3;320100;Paso San Francisco;1301;Argentina;2
2013;3;320100;Paso San Francisco;1301;Argentina;6
2013;3;320100;Paso San Francisco;1301;Argentina;5
2013;3;320100;Paso San Francisco;1301;Argentina;2
2013;3;320100;Paso San Francisco;1301;Argentina;3
2013;3;320100;Paso San Francisco;1301;Argentina;4
2013;3;320100;Paso San Francisco;1301;Argentina;18
2013;3;320100;Paso San Francisco;1301;Argentina;1
2013;3;320100;Paso San Francisco;1301;Argentina;1
2013;3;330002;Puerto Chañaral;1301;Argentina;20
2013;3;420100;Paso Agua Negra;1301;Argentina;35
2013;3;420100;Paso Agua Negra;1301;Argentina;22
2013;3;420100;Paso Agua Negra;1301;Argentina;3
2013;3;420100;Paso Agua Negra;1301;Argentina;15
2013;3;420100;Paso Agua Negra;1301;Argentina;2
2013;3;420100;Paso Agua Negra;1301;Argentina;12
2013;3;420100;Paso Agua Negra;1301;Argentina;7
2013;3;420100;Paso Agua Negra;1301;Argentina;14
2013;3;420100;Paso Agua Negra;1301;Argentina;17
2013;3;420100;Paso Agua Negra;1301;Argentina;6
2013;3;420100;Paso Agua Negra;1301;Argentina;3
2013;3;420100;Paso Agua Negra;1301;Argentina;10
2013;3;420100;Paso Agua Negra;1301;Argentina;5
2013;3;420100;Paso Agua Negra;1301;Argentina;2
2013;3;420100;Paso Agua Negra;1301;Argentina;12
2013;3;420100;Paso Agua Negra;1301;Argentina;12
2013;3;420100;Paso Agua Negra;1301;Argentina;9
2013;3;420100;Paso Agua Negra;1301;Argentina;4
2013;3;420100;Paso Agua Negra;1301;Argentina;4
2013;3;420100;Paso Agua Negra;1301;Argentina;44
2013;3;420100;Paso Agua Negra;1301;Argentina;17
2013;3;420100;Paso Agua Negra;1301;Argentina;46
2013;3;420100;Paso Agua Negra;1301;Argentina;17
2013;3;420100;Paso Agua Negra;1301;Argentina;2
2013;3;420100;Paso Agua Negra;1301;Argentina;3
2013;3;420100;Paso Agua Negra;1301;Argentina;27
2013;3;420100;Paso Agua Negra;1301;Argentina;82
2013;3;420100;Paso Agua Negra;1301;Argentina;87
2013;3;420100;Paso Agua Negra;1301;Argentina;19
2013;3;420100;Paso Agua Negra;1301;Argentina;6
2013;3;430001;Puerto de Coquimbo;9800;Otros países del Mundo;44
2013;3;510100;Aeropuerto Mataveri;1301;Argentina;26
2013;3;510100;Aeropuerto Mataveri;1301;Argentina;28
2013;3;510100;Aeropuerto Mataveri;1301;Argentina;1
2013;3;510100;Aeropuerto Mataveri;1301;Argentina;46
2013;3;510100;Aeropuerto Mataveri;1301;Argentina;34
2013;3;519919;Aeródromo Viña del Mar;1301;Argentina;11
2013;3;519919;Aeródromo Viña del Mar;1301;Argentina;2
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1311
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1030
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;835
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1046
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;688
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;278
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;836
2013;3;520100;Paso Sistema Cristo Redentor (Túnel carretero);1301;Argentina;1138
