AÑO;MES;ID PASO;PASO;ID PAÍS;PAÍS;SALIDAS
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);65
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);30
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);114
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);22
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);130
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);43
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);60
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);106
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);44
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);128
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);53
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);100
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);54
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);93
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);120
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);88
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);122
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);49
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);121
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);61
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);76
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);110
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);60
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);72
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);60
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);90
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);81
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);80
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);32
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);66
2014;1;110100;Aeropuerto Diego Aracena;1302;Bolivia (Estado Plurinacional de);133
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);39
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);3
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);37
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);68
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);48
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);52
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);64
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);50
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);40
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);51
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);109
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);81
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);59
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);56
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);41
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);70
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);41
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);75
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);56
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);70
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);72
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);91
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);82
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);54
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);53
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);59
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);43
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);43
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);43
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);68
2014;1;120100;Paso Colchane-Pisiga;1302;Bolivia (Estado Plurinacional de);58
2014;1;210100;Aeropuerto Andrés Sabella;1301;Argentina;23
